filename,width,height,class,xmin,ymin,xmax,ymax
IMG_9705_PNG.rf.3ffc1a39457f649d5471b6ad8afe41ac.jpg,2532,1170,polar-bear,1248,511,1385,617
IMG_9705_PNG.rf.3ffc1a39457f649d5471b6ad8afe41ac.jpg,2532,1170,polar-bear,1371,555,1434,616
IMG_9705_PNG.rf.3ffc1a39457f649d5471b6ad8afe41ac.jpg,2532,1170,polar-bear,1500,576,1703,735
IMG_9705_PNG.rf.3ffc1a39457f649d5471b6ad8afe41ac.jpg,2532,1170,polar-bear,1826,599,2121,763
fguuhg-56-_png.rf.3fa309e53d0c4c4f149168dc19ab104e.jpg,1920,1088,panda,1043,308,1393,599
fguuhg-56-_png.rf.3fa309e53d0c4c4f149168dc19ab104e.jpg,1920,1088,panda,193,89,446,471
Screenshot-1201-_png.rf.402e31656cc1a5be32935405f6f6b613.jpg,1920,1080,panda,206,120,1919,1078
IMG_9722_PNG.rf.40911a2ce4d4d45312d86a0018698bb2.jpg,2532,1170,polar-bear,586,676,944,939
IMG_9722_PNG.rf.40911a2ce4d4d45312d86a0018698bb2.jpg,2532,1170,polar-bear,1198,713,1637,983
IMG_9722_PNG.rf.40911a2ce4d4d45312d86a0018698bb2.jpg,2532,1170,polar-bear,691,561,1263,939
IMG_7639_png.rf.405ea834010ff268106dd75ef93b4f52.jpg,2532,1170,panda,757,505,1353,1008
IMG_7639_png.rf.405ea834010ff268106dd75ef93b4f52.jpg,2532,1170,panda,1375,7,2053,888
scene02201_png.rf.4038d4f52c23567cd7bd15c0f9ef10f1.jpg,1920,1088,eagle,585,199,873,468
scene02201_png.rf.4038d4f52c23567cd7bd15c0f9ef10f1.jpg,1920,1088,eagle,1105,413,1263,911
scene02201_png.rf.4038d4f52c23567cd7bd15c0f9ef10f1.jpg,1920,1088,eagle,989,266,1164,449
wewe-43-_png.rf.406eb3d3e2cd7ea2243b01718310a61f.jpg,1920,1088,panda,616,433,1391,948
wewe-43-_png.rf.406eb3d3e2cd7ea2243b01718310a61f.jpg,1920,1088,panda,973,673,1305,980
vvv-216-_png.rf.40338182895549580905951bbcc95b3f.jpg,1920,1080,eagle,521,240,1623,736
IMG_9276_PNG.rf.4089ada03e3d372e4767f48027653a35.jpg,2532,1170,polar-bear,1176,461,1739,1141
dd-40-_PNG.rf.40a3ddccaf44752b2f2cc435735a959f.jpg,2532,1170,polar-bear,624,379,1751,901
IMG_8549_PNG.rf.3e7daf1eb3dc6a62147b70a01617e155.jpg,2532,1170,polar-bear,1115,631,1785,923
IMG_8549_PNG.rf.3e7daf1eb3dc6a62147b70a01617e155.jpg,2532,1170,polar-bear,926,788,1164,903
IMG_8549_PNG.rf.3e7daf1eb3dc6a62147b70a01617e155.jpg,2532,1170,polar-bear,1281,791,1481,916
ghk-61-_png.rf.4097f91e6121da9e7c0db0c24db18b50.jpg,1280,720,eagle,461,279,740,644
ghk-61-_png.rf.4097f91e6121da9e7c0db0c24db18b50.jpg,1280,720,eagle,331,102,599,272
vv-88-_png.rf.40a7170a7d884fcf3634663426fa4f58.jpg,1920,1080,eagle,639,0,1916,941
Screenshot-1059-_png.rf.40e35058b9c2f3a25bd667866c362d60.jpg,1920,1080,eagle,209,132,1481,1061
fguuhg-209-_png.rf.40d3b59f93604207fd799dc599bbddb7.jpg,1920,1088,panda,911,531,1138,725
IMG_7714_png.rf.40af5e0cbad675cd9d051cce83cfbb31.jpg,2532,1170,panda,973,299,1533,925
IMG_9230_PNG.rf.40a78b0e259bbcfd00c3274b5f0138aa.jpg,2532,1170,polar-bear,1708,396,1973,629
cvb-225-_png.rf.40f31b6891846dafced9104bc140b112.jpg,1920,1088,panda,1013,238,1303,892
cvb-225-_png.rf.40f31b6891846dafced9104bc140b112.jpg,1920,1088,panda,1281,281,1636,881
IMG_9196_PNG.rf.40d7a33ba55f3f04b0ba62c8711ede8c.jpg,2532,1170,polar-bear,1213,485,1689,779
IMG_9196_PNG.rf.40d7a33ba55f3f04b0ba62c8711ede8c.jpg,2532,1170,polar-bear,312,435,488,663
oiuyio-2-_png.rf.40b4f447c2c42229a9dde77cbb6d8e96.jpg,864,480,polar-bear,437,116,534,218
etrew-5-_png.rf.41614c3523e1f99f633d4f61d3877bf4.jpg,864,480,polar-bear,300,71,488,186
IMG_8736_PNG.rf.4127ee702799d71594796e9a0e61510f.jpg,2532,1170,polar-bear,806,150,1587,1077
v-119-_png.rf.4182f3ac7bbbe91f697e5c4a35cc7fe8.jpg,1920,1080,eagle,303,363,1646,900
IMG_8903_PNG.rf.4148bef30394a08b6e5e24ed54c5d9f3.jpg,2532,1170,panda,258,243,1547,1170
v-57-_png.rf.4130056431ab5516af28de5970194998.jpg,1920,1080,eagle,755,291,1215,766
Screenshot-1123-_png.rf.418cc3b2ed31873cf9c34fc88dcbf337.jpg,1920,1080,eagle,693,326,1356,650
IMG_7635_png.rf.412dac3bd80c9a9b016bc06216a86f9b.jpg,2532,1170,panda,1101,221,1543,803
IMG_9284_PNG.rf.4116c91b43d8b3bdbac5611bb5bb070c.jpg,2532,1170,polar-bear,978,514,1527,949
Screenshot-1004-_png.rf.413d963ab086c59df4e24372c6a4b87b.jpg,1920,1080,eagle,455,184,1503,970
dd-36-_PNG.rf.42306102cfc1c2b3657b9c4d69988e60.jpg,2532,1170,polar-bear,821,65,1399,841
IMG_8634_PNG.rf.4217d2cd4f4f17f24e2c3d0a8ec74da2.jpg,2532,1170,polar-bear,371,266,1623,1106
IMG_9303_PNG.rf.41cb1c041bb49574435ce3ace4b8879c.jpg,2532,1170,polar-bear,788,283,1443,893
IMG_9303_PNG.rf.41cb1c041bb49574435ce3ace4b8879c.jpg,2532,1170,polar-bear,656,631,1022,863
etrew-98-_png.rf.4216b5f50a9c25664cfa6ba58a5bfca0.jpg,864,480,polar-bear,28,194,139,329
ertyu-13-_png.rf.4201d3e5eb1209595b0c89f726f5b40b.jpg,1920,1088,panda,1017,551,1216,763
ertyu-13-_png.rf.4201d3e5eb1209595b0c89f726f5b40b.jpg,1920,1088,panda,357,881,695,1063
vvv-308-_png.rf.427b0e4a82b8b48d4502487337d6875b.jpg,1920,1080,eagle,0,214,1166,988
cvb-194-_png.rf.42894139702c17aad682271a6525ea8a.jpg,1920,1088,panda,1381,596,1647,876
cvb-194-_png.rf.42894139702c17aad682271a6525ea8a.jpg,1920,1088,panda,0,690,201,1019
etrew-80-_png.rf.4290f98de80d2e0143dc77ccbbddae54.jpg,864,480,polar-bear,9,173,158,322
ghk-60-_png.rf.42123d8cb834d3e3178bbeb8a2d1cd58.jpg,1280,720,eagle,114,80,615,458
ghk-60-_png.rf.42123d8cb834d3e3178bbeb8a2d1cd58.jpg,1280,720,eagle,492,257,760,636
cvb-193-_png.rf.427498e2bf4ae64a8f4f5d2ee6ae1283.jpg,1920,1088,panda,1031,313,1363,676
cvb-91-_png.rf.41e0557b15e28741e6161f1d41d70fed.jpg,1920,1088,panda,1138,495,1469,937
cvb-91-_png.rf.41e0557b15e28741e6161f1d41d70fed.jpg,1920,1088,panda,988,646,1193,821
cvb-91-_png.rf.41e0557b15e28741e6161f1d41d70fed.jpg,1920,1088,panda,655,0,841,343
IMG_9748_PNG.rf.42c2bd3c4239ee43361ad49f99ec701c.jpg,2532,1170,polar-bear,1103,356,1795,755
cvb-166-_png.rf.422417a2915269f86267030bc93b8202.jpg,1920,1088,panda,665,269,835,644
cvb-166-_png.rf.422417a2915269f86267030bc93b8202.jpg,1920,1088,panda,793,385,1027,615
IMG_8764_PNG.rf.4335122aeed7e704fd3aa517fb28302a.jpg,2532,1170,polar-bear,949,0,2303,782
vvv-240-_png.rf.429eb94a77d296503bc05e1f4c51a0cd.jpg,1920,1080,eagle,811,264,1108,638
IMG_8389_PNG.rf.4290e8cec6f958611b37de3cf62ea939.jpg,2532,1170,polar-bear,314,503,1009,758
IMG_8389_PNG.rf.4290e8cec6f958611b37de3cf62ea939.jpg,2532,1170,polar-bear,1759,642,2003,848
Screenshot-1183-_png.rf.42fa1fe618f0b6a828b11b744cb2c0e8.jpg,1920,1080,eagle,459,234,1471,1080
vv-163-_png.rf.43aae61b3991c73cf06978e2f20946ed.jpg,1920,1080,eagle,343,386,1289,844
IMG_8703_PNG.rf.435a1a254a65c109288df699ca5dc62d.jpg,2532,1170,polar-bear,1777,358,2037,521
wewe-4-_png.rf.43a808a88a105426528c31fce3f69242.jpg,1920,1088,panda,25,467,668,833
IMG_7622_png.rf.42dd414d84d997875ea5032265f7d805.jpg,2532,1170,panda,961,347,1423,978
IMG_7622_png.rf.42dd414d84d997875ea5032265f7d805.jpg,2532,1170,panda,1463,468,1906,975
dd-90-_PNG.rf.42e72707b13c1b0e6178afe026bfab4b.jpg,2532,1170,polar-bear,261,131,1415,897
IMG_9241_PNG.rf.42c7afa99d253fe6e04a60ae3b30088b.jpg,2532,1170,polar-bear,1238,363,1703,701
vv-198-_png.rf.43b3c34f129aca87f0a0ef97bcdbcef1.jpg,1920,1080,eagle,0,0,1253,643
v-82-_png.rf.4193e556a06bd02e9682b3f922bce060.jpg,1920,1080,eagle,461,356,576,448
v-82-_png.rf.4193e556a06bd02e9682b3f922bce060.jpg,1920,1080,eagle,1581,778,1735,908
IMG_9619_PNG.rf.44c4d3a538e964177869bf2242aba73a.jpg,2532,1170,polar-bear,868,463,1415,861
panda-34-_png.rf.440c70bdfa2950484a48988892709093.jpg,1920,1088,panda,943,355,1435,760
wewe-282-_png.rf.4408386ab9011bf2b52ad364195be49b.jpg,1920,1088,panda,35,445,813,961
vvv-228-_png.rf.44f98db6bb282c839870bd0e925083ed.jpg,1920,1080,eagle,905,478,1441,928
IMG_7500_png.rf.44a8284b08622cc17f01d5a9a53b2784.jpg,2532,1170,eagle,493,348,1376,1113
IMG_7500_png.rf.44a8284b08622cc17f01d5a9a53b2784.jpg,2532,1170,eagle,1389,363,1805,1099
vvv-118-_png.rf.44a51d7e7e6ca184dd708ffe2badedbf.jpg,1920,1080,eagle,885,354,1126,606
vvv-118-_png.rf.44a51d7e7e6ca184dd708ffe2badedbf.jpg,1920,1080,eagle,533,401,756,626
eyey-29-_png.rf.4488e04c1481c78915a866a7ba3983cb.jpg,864,480,polar-bear,138,253,306,459
IMG_8954_PNG.rf.44c27c274aade6c2f52f6b4a631dfd13.jpg,2532,1170,panda,668,111,1567,1170
scene02101_png.rf.43c583f5f986880a50237a21a3ece816.jpg,864,480,polar-bear,156,227,313,341
IMG_9341_PNG.rf.44ae1fc8b06157997660d34ed58baf53.jpg,2532,1170,panda,1035,465,1263,746
eyey-14-_png.rf.44e8db4bec6f8348585b942eee51622c.jpg,864,480,polar-bear,255,163,475,294
IMG_9732_PNG.rf.44713c661123d10c2a00ea57a49e51e5.jpg,2532,1170,polar-bear,1038,445,1761,965
fdgfhg-53-_png.rf.458e01e09460b909cb5eb86719f52112.jpg,1920,1088,panda,405,76,658,319
fdgfhg-53-_png.rf.458e01e09460b909cb5eb86719f52112.jpg,1920,1088,panda,799,16,1227,845
fdgfhg-53-_png.rf.458e01e09460b909cb5eb86719f52112.jpg,1920,1088,panda,1123,0,1357,129
cvb-64-_png.rf.452c0518c88bc1d53ed55ea79b002868.jpg,1920,1088,panda,1159,465,1471,693
cvb-64-_png.rf.452c0518c88bc1d53ed55ea79b002868.jpg,1920,1088,panda,1491,527,1729,670
wewe-224-_png.rf.4561c55abfdb934530b927c408bae18f.jpg,1920,1088,panda,555,537,843,793
IMG_8707_PNG.rf.44999ef290c17929bc35206ee8156eda.jpg,2532,1170,polar-bear,1157,671,1315,954
IMG_8707_PNG.rf.44999ef290c17929bc35206ee8156eda.jpg,2532,1170,polar-bear,1439,334,1677,497
IMG_8707_PNG.rf.44999ef290c17929bc35206ee8156eda.jpg,2532,1170,polar-bear,1186,372,1420,496
dd-111-_PNG.rf.45b9129b8c79710e66d2bd13b17d3b69.jpg,2532,1170,polar-bear,595,585,1108,899
dd-111-_PNG.rf.45b9129b8c79710e66d2bd13b17d3b69.jpg,2532,1170,polar-bear,1338,268,1809,625
Screenshot-1243-_png.rf.45a86b3c497eac09d1205ac55f7e775c.jpg,1920,1080,panda,135,0,1467,1080
IMG_7729_png.rf.458e6df5514e9d7c053b05154486133c.jpg,2532,1170,panda,763,141,2203,1153
cvb-37-_png.rf.450739a7b49954529553e4d2c88fb8b8.jpg,1920,1088,panda,543,361,1286,721
dd-98-_PNG.rf.4581a63fc03caae8063f379d609a3233.jpg,2532,1170,polar-bear,1124,405,1803,719
vv-49-_png.rf.45d29d55ee0b41773f9fc6307fd1d76d.jpg,1920,1080,eagle,366,392,1395,833
IMG_7730_png.rf.456f9c5c6cdf408c1cfb284df4a5e021.jpg,2532,1170,panda,743,79,1748,1143
Screenshot-1178-_png.rf.45c060bc2e03a55a05694062601d8ef0.jpg,1920,1080,eagle,568,350,1920,1078
eyey-62-_png.rf.4630cdfb43af5079310ae4b1ce251565.jpg,864,480,polar-bear,292,138,461,281
fdgfhg-40-_png.rf.467b8c6d7ba06aa6b10c5ccd5c68cbe3.jpg,1920,1088,panda,903,605,1266,873
fdgfhg-40-_png.rf.467b8c6d7ba06aa6b10c5ccd5c68cbe3.jpg,1920,1088,panda,1643,61,1909,843
Screenshot-1154-_png.rf.46a525978337c782606d9e8a71282787.jpg,1920,1080,eagle,723,178,1571,1076
Screenshot-1192-_png.rf.46ba9ecfc61f1a8e44a1a6bb54d3f161.jpg,1920,1080,eagle,1083,318,1565,638
v-110-_png.rf.464d32fdd66d161cedadd3833abdd874.jpg,1920,1080,eagle,23,45,1358,998
IMG_7779_png.rf.469ea355d5f2f1991d31abc034ac07a1.jpg,2532,1170,panda,857,600,1397,789
IMG_7779_png.rf.469ea355d5f2f1991d31abc034ac07a1.jpg,2532,1170,panda,1038,323,1239,583
ytre-13-_png.rf.464313864869296e673d7543a668ff7b.jpg,1920,1088,eagle,233,438,476,699
ytre-13-_png.rf.464313864869296e673d7543a668ff7b.jpg,1920,1088,eagle,1169,496,1443,791
vv-52-_png.rf.475fd6be2cc5d5a14c88b476c7f70431.jpg,1920,1080,eagle,183,336,1898,884
IMG_8334_PNG.rf.46d74c3c7f7681138e05f62b4126e982.jpg,2532,1170,polar-bear,1390,614,1658,818
IMG_8334_PNG.rf.46d74c3c7f7681138e05f62b4126e982.jpg,2532,1170,polar-bear,869,720,1275,926
IMG_8334_PNG.rf.46d74c3c7f7681138e05f62b4126e982.jpg,2532,1170,polar-bear,891,573,1191,728
IMG_8334_PNG.rf.46d74c3c7f7681138e05f62b4126e982.jpg,2532,1170,polar-bear,685,747,907,871
IMG_7626_png.rf.467947ba04d5e3b284f535b80e7222ef.jpg,2532,1170,panda,1168,428,1579,851
IMG_9347_PNG.rf.46cb51fb60def7c00838ccb3de920a1c.jpg,2532,1170,panda,818,285,1567,1026
IMG_7745_png.rf.475373b12dbb853c698d018bb142890e.jpg,2532,1170,panda,747,73,1813,1161
vvv-119-_png.rf.4761b05b01ac63c275f6051f5dd4ddd2.jpg,1920,1080,eagle,433,412,638,628
vvv-119-_png.rf.4761b05b01ac63c275f6051f5dd4ddd2.jpg,1920,1080,eagle,795,371,1083,580
cvb-124-_png.rf.46b292127928ac69b773e563ea4328bc.jpg,1920,1088,panda,811,477,1243,838
cvb-124-_png.rf.46b292127928ac69b773e563ea4328bc.jpg,1920,1088,panda,1591,507,1911,1058
fdgfhg-10-_png.rf.4778cc047309e88d4299549e498e3960.jpg,1920,1088,panda,889,230,1293,745
fdgfhg-10-_png.rf.4778cc047309e88d4299549e498e3960.jpg,1920,1088,panda,1313,293,1535,877
IMG_9747_PNG.rf.476285975cee9ef98043af302280c348.jpg,2532,1170,polar-bear,1180,396,1761,735
wewe-304-_png.rf.4782a8033af8810a128aff0a4dae273a.jpg,1920,1088,panda,11,463,853,883
IMG_8753_PNG.rf.47cc764d963163cbef19de086169855d.jpg,2532,1170,polar-bear,969,1,2302,1166
IMG_9497_PNG.rf.47d25564e1c0df44b5e13e271a55d5c1.jpg,2532,1170,panda,877,285,1476,811
vvv-16-_png.rf.47b971eb12f5a65d520601ddbddd95ce.jpg,1920,1080,eagle,651,288,1195,780
polar_bear20_jpg.rf.47d77729ebebe83dc4e76a0db2e29d11.jpg,1280,720,polar-bear,162,39,413,528
IMG_9511_PNG.rf.47a4086dbc7709c4eabdad4ffeb0c297.jpg,2532,1170,panda,1085,313,1776,1123
vv-62-_png.rf.47f51e83553de0322abb3c46a5736959.jpg,1920,1080,eagle,478,238,1920,868
IMG_9195_PNG.rf.47da2ef04d23337f164d39112ce5757c.jpg,2532,1170,polar-bear,1398,153,1711,277
wewe-229-_png.rf.47c578f35985ecc4ac0edcdc1f1a542f.jpg,1920,1088,panda,1459,634,1778,791
wewe-229-_png.rf.47c578f35985ecc4ac0edcdc1f1a542f.jpg,1920,1088,panda,1481,513,1861,657
v-62-_png.rf.47d5f5daf8f586fb295e71a99a36f905.jpg,1920,1080,eagle,621,332,1133,798
IMG_8520_PNG.rf.4824e1fedeb2280fe6c2d6f0e47e5f06.jpg,2532,1170,polar-bear,1085,241,1642,713
IMG_8520_PNG.rf.4824e1fedeb2280fe6c2d6f0e47e5f06.jpg,2532,1170,polar-bear,1483,423,1745,656
IMG_8520_PNG.rf.4824e1fedeb2280fe6c2d6f0e47e5f06.jpg,2532,1170,polar-bear,1300,559,1517,633
IMG_7647_png.rf.47f72c36ecfa8f6c4d1b9e1113a8e479.jpg,2532,1170,panda,1141,361,1666,773
IMG_7647_png.rf.47f72c36ecfa8f6c4d1b9e1113a8e479.jpg,2532,1170,panda,1693,361,2009,799

wewe-345-_png.rf.48410f7f4af9fff86430c94170b8900a.jpg,1920,1088,panda,447,0,1283,915
vv-66-_png.rf.483de349c57b720058d586ee10236885.jpg,1920,1080,eagle,556,235,1920,836
scene00651_png.rf.482371111ab05ab2aa1b681adfb0d540.jpg,864,480,polar-bear,98,186,199,243
IMG_9667_PNG.rf.4854c287cac7e3b23d74fbf1691e3656.jpg,2532,1170,polar-bear,931,18,2299,1167
dd-105-_PNG.rf.48d45f6e9f2dde0724dad6597c5f7dbe.jpg,2532,1170,polar-bear,1268,643,1537,911
fdgfhg-14-_png.rf.486be31a132599b4a81c850f1f883991.jpg,1920,1088,panda,719,151,1085,675
fdgfhg-14-_png.rf.486be31a132599b4a81c850f1f883991.jpg,1920,1088,panda,1011,165,1477,807
v-42-_png.rf.485f92e23280761691424d8a4a031616.jpg,1920,1080,eagle,370,418,1565,862
dsfdghgjh-4-_png.rf.487130f387f2b7f39405c429e2e9252a.jpg,1920,1088,eagle,931,415,1226,668
dsfdghgjh-4-_png.rf.487130f387f2b7f39405c429e2e9252a.jpg,1920,1088,eagle,1241,203,1397,427
eyey-40-_png.rf.4892e89336bfee69ea0be3409fd8803e.jpg,864,480,polar-bear,434,137,635,290
sggf-45-_png.rf.4857d35e3ed65b394abb5a78dc3c0172.jpg,864,480,polar-bear,118,104,277,205
wewe-349-_png.rf.48ae782fe73224a0cc211461853aa490.jpg,1920,1088,panda,356,373,1127,914
Screenshot-870-_png.rf.487c261aabe01d7e2f5ab59157e064df.jpg,1920,1080,eagle,705,493,1256,874
polar_bear70_jpg.rf.49a7f0a61c64fa1480d572d01b2f09d4.jpg,305,165,polar-bear,140,7,305,145

IMG_9688_PNG.rf.488744700b56baebd8b8b96a64f4cf35.jpg,2532,1170,polar-bear,1023,343,1757,849
polar_bear50_jpg.rf.492813d7a29dc000a4a9544d7cab7349.jpg,1200,900,polar-bear,226,26,726,840
polar_bear50_jpg.rf.492813d7a29dc000a4a9544d7cab7349.jpg,1200,900,polar-bear,754,375,1185,868
v-11-_png.rf.48d87fe2e52eb12637bf7be7b3ec7c5c.jpg,1920,1080,eagle,421,228,1920,873
IMG_7772_png.rf.4916f4aa31694e40e69836b8d77bf4af.jpg,2532,1170,panda,380,153,1895,1142
IMG_9475_PNG.rf.498063e4ee1c9e2ec2bc06c946e4fee0.jpg,2532,1170,panda,818,159,1689,1168
IMG_8953_PNG.rf.49d372e1bb2ca2367e6e146e876a963f.jpg,2532,1170,panda,461,518,886,1017
IMG_8953_PNG.rf.49d372e1bb2ca2367e6e146e876a963f.jpg,2532,1170,panda,1008,215,1615,989
IMG_8953_PNG.rf.49d372e1bb2ca2367e6e146e876a963f.jpg,2532,1170,panda,1630,335,2055,999
IMG_8674_PNG.rf.49c91d8c01ab9a3c7aeb7ae7d608d6b8.jpg,2532,1170,polar-bear,323,490,1370,944
IMG_8674_PNG.rf.49c91d8c01ab9a3c7aeb7ae7d608d6b8.jpg,2532,1170,polar-bear,1118,527,2081,981
IMG_8992_PNG.rf.494244bd4679f5d911b5484c1380b12c.jpg,2532,1170,panda,828,0,2307,1170
scene02801_png.rf.48a681c39f05956678609a86f99eab78.jpg,864,480,polar-bear,225,167,400,233
IMG_9440_PNG.rf.48ebebbf804ac17d4b2d9fb2ed09e285.jpg,2532,1170,panda,1029,427,1360,731
polar_bear12_jpg.rf.49a9a0bdf572bbb6e73bd548cbb35d43.jpg,281,180,polar-bear,88,26,147,118
polar_bear12_jpg.rf.49a9a0bdf572bbb6e73bd548cbb35d43.jpg,281,180,polar-bear,148,28,276,138
vvv-14-_png.rf.49282253fa4b5e6eb36233b876a6a29f.jpg,1920,1080,eagle,665,408,1201,788

IMG_8642_PNG.rf.49d6a8b91f9d0b1d9f916fe4f2831744.jpg,2532,1170,polar-bear,953,500,1493,803
fguuhg-363-_png.rf.494a264ea6e60ec5565139c82ae5d1de.jpg,1920,1088,panda,785,323,1223,847
IMG_8546_PNG.rf.49d98403755437fb652c4241d0f19a32.jpg,2532,1170,polar-bear,748,295,1691,880
IMG_8546_PNG.rf.49d98403755437fb652c4241d0f19a32.jpg,2532,1170,polar-bear,1178,547,1313,867
IMG_8546_PNG.rf.49d98403755437fb652c4241d0f19a32.jpg,2532,1170,polar-bear,1023,576,1189,852
vvv-53-_png.rf.4b32e84a6856b1ead88ca5f9c2156b4f.jpg,1920,1080,eagle,6,8,1511,1080
IMG_7763_png.rf.4af79c89684d5f6c8514764c09f56c20.jpg,2532,1170,panda,716,0,1825,1100
IMG_7731_png.rf.4ad81340aa817898750364bbc07125f6.jpg,2532,1170,panda,313,375,1145,1083
IMG_7731_png.rf.4ad81340aa817898750364bbc07125f6.jpg,2532,1170,panda,1863,339,2241,763
fdgfhg-16-_png.rf.4b10a13e56122a7ec9ae5ab8f7495139.jpg,1920,1088,panda,893,311,1315,818
vv-91-_png.rf.4b00481df864e928dab1bab19ec66232.jpg,1920,1080,eagle,403,170,1706,923
v-92-_png.rf.4ae54647e62f7fb8af056cc3703c0073.jpg,1920,1080,eagle,321,405,1286,730
v-92-_png.rf.4ae54647e62f7fb8af056cc3703c0073.jpg,1920,1080,eagle,1051,628,1333,786

IMG_9346_PNG.rf.4b52d517c303cb008f131c1919d41eb7.jpg,2532,1170,panda,757,229,1358,1054
IMG_7643_png.rf.4a7b173437e9cb0c0ac2e3b25cbf2a3a.jpg,2532,1170,panda,1138,23,1549,418
IMG_7643_png.rf.4a7b173437e9cb0c0ac2e3b25cbf2a3a.jpg,2532,1170,panda,1027,351,1953,1169
v-111-_png.rf.4b9b672fd0e0a45e32be63ffd4fe2958.jpg,1920,1080,eagle,23,150,1323,998
IMG_8430_PNG.rf.4b4efa3257f685643182579d1de021bf.jpg,2532,1170,polar-bear,561,531,915,1011
IMG_8430_PNG.rf.4b4efa3257f685643182579d1de021bf.jpg,2532,1170,polar-bear,952,651,1441,980
zsdf-24-_png.rf.4b18f045dd2a64277431160945ef16b3.jpg,864,480,polar-bear,159,222,269,317
zsdf-24-_png.rf.4b18f045dd2a64277431160945ef16b3.jpg,864,480,polar-bear,547,176,680,246
zsdf-24-_png.rf.4b18f045dd2a64277431160945ef16b3.jpg,864,480,polar-bear,693,187,762,258
etrew-65-_png.rf.4c0ec9cde0d5a405c0596681139cdc28.jpg,864,480,polar-bear,559,68,663,178
Screenshot-1079-_png.rf.4c0edc56709905e33b85f454a87a0f40.jpg,1920,1080,eagle,693,418,1031,786
wewe-13-_png.rf.4bdbe5e02ae407ec24dfff400b977f1c.jpg,1920,1088,panda,19,471,690,833

vvv-238-_png.rf.4c13fc8bac848ea618c03b320afb7a05.jpg,1920,1080,eagle,795,6,1098,628
cvb-58-_png.rf.4bee9df6280815f231d24b847c07a665.jpg,1920,1088,panda,893,551,1038,723
cvb-58-_png.rf.4bee9df6280815f231d24b847c07a665.jpg,1920,1088,panda,1078,477,1395,713
IMG_8918_PNG.rf.4b88fca39c358c2fc949e428da6ca589.jpg,2532,1170,panda,708,245,1297,1001
IMG_8918_PNG.rf.4b88fca39c358c2fc949e428da6ca589.jpg,2532,1170,panda,2043,851,2329,1129
fguuhg-117-_png.rf.4a3417d049ca05776da4e3a284a089cf.jpg,1920,1088,panda,1257,203,1631,845
IMG_9629_PNG.rf.4b7617443b6e997c2c76e1c384dca937.jpg,2532,1170,polar-bear,966,338,1421,615

fguuhg-340-_png.rf.4bea79a2d5b4d22ce8427f1d90d3997e.jpg,1920,1088,panda,573,143,771,428
fguuhg-340-_png.rf.4bea79a2d5b4d22ce8427f1d90d3997e.jpg,1920,1088,panda,853,521,1140,783
fguuhg-340-_png.rf.4bea79a2d5b4d22ce8427f1d90d3997e.jpg,1920,1088,panda,1173,595,1323,748
IMG_8402_PNG.rf.4c2fbe280ac7f7b21f87a900dcea1335.jpg,2532,1170,polar-bear,386,210,1669,1106
dd-78-_PNG.rf.4c17bbbbfb25856981b8c4f93fa94dfd.jpg,2532,1170,polar-bear,476,291,1020,759
dd-78-_PNG.rf.4c17bbbbfb25856981b8c4f93fa94dfd.jpg,2532,1170,polar-bear,1158,543,1628,838
dd-78-_PNG.rf.4c17bbbbfb25856981b8c4f93fa94dfd.jpg,2532,1170,polar-bear,978,523,1236,779
v-64-_png.rf.4c48d25f0b8e94c68237764cef5143d9.jpg,1920,1080,eagle,623,356,1205,786
Screenshot-1193-_png.rf.4c4ce103f2610e1ae6c980deb924cde0.jpg,1920,1080,eagle,673,202,956,423
Screenshot-1193-_png.rf.4c4ce103f2610e1ae6c980deb924cde0.jpg,1920,1080,eagle,1619,0,1851,248
Screenshot-1078-_png.rf.4cdec33533133e9dd924c543354b76c8.jpg,1920,1080,eagle,693,0,1216,708
vvv-276-_png.rf.4d3350d1a3f9157a566546b24f847619.jpg,1920,1080,eagle,523,3,1211,590
polar_bear95_jpg.rf.4d01dfa13801034eb4a7cf7b2da455da.jpg,310,163,polar-bear,148,59,280,128
vvv-321-_png.rf.4cc590aaff581c2f5db8b48fb2dad938.jpg,1920,1080,eagle,641,3,1920,1078
v-80-_png.rf.4cabb653ceb55194b54b7f034e620bbc.jpg,1920,1080,eagle,1257,766,1396,891
v-80-_png.rf.4cabb653ceb55194b54b7f034e620bbc.jpg,1920,1080,eagle,76,338,231,454
IMG_9637_PNG.rf.4c88e101e90fd7c7ded87c50fea41307.jpg,2532,1170,polar-bear,468,208,2293,1155
IMG_7563_png.rf.4cad6603ee9d1e3a67d0e56fb3b5e658.jpg,2532,1170,panda,1223,250,1713,809
IMG_7563_png.rf.4cad6603ee9d1e3a67d0e56fb3b5e658.jpg,2532,1170,panda,697,20,1201,773
IMG_8986_PNG.rf.4d19827b177aa62832599ff071749773.jpg,2532,1170,panda,1138,588,1735,1170
IMG_9318_PNG.rf.4d628a5ea4fbff5b9392f8b1f250b54c.jpg,2532,1170,polar-bear,585,13,1467,1021
vv-51-_png.rf.4d7ddc86dc239058e7b81b9861758a7c.jpg,1920,1080,eagle,186,348,1739,848
wewe-348-_png.rf.4cbe9781f9fa33b3042cfabe1dc6c3b8.jpg,1920,1088,panda,323,346,1133,894
vvv-45-_png.rf.4c7b2f200927ab871df6f8f1111c1ec5.jpg,1920,1080,eagle,521,71,1015,484
